trade_date,open,high,low,close,vol,amount,turnover
2025-02-13,8.795559490084987,8.89449716713881,8.676834277620395,8.795559490084987,135959.66,120564655.0,3.5158
2025-02-14,8.785665722379603,8.924178470254956,8.73619688385269,8.845028328611898,110232.59,98519417.0,2.8505
2025-02-17,8.845028328611898,8.97364730878187,8.77577195467422,8.85492209631728,140560.3,125713833.0,3.6348
2025-02-18,8.81534702549575,8.825240793201132,8.548215297450424,8.587790368271953,133366.82,117052806.0,3.4487
2025-02-19,8.558109065155808,8.666940509915014,8.48885269121813,8.64715297450425,114825.63,99484203.0,2.9693
2025-02-20,8.627365439093484,8.805453257790369,8.607577903682719,8.716409348441926,118270.59,104463201.0,3.0584
2025-02-21,8.726303116147308,8.825240793201132,8.597684135977337,8.706515580736545,110367.18,96898357.0,2.854
2025-02-24,8.706515580736545,8.765878186968838,8.56800283286119,8.64715297450425,112206.08,98082700.0,2.9015
2025-02-25,8.607577903682719,8.835134560906514,8.528427762039659,8.706515580736545,121398.54,106625768.0,3.1393
2025-02-26,8.746090651558074,8.795559490084987,8.666940509915014,8.73619688385269,121003.3,106565060.0,3.129
2025-02-27,8.706515580736545,8.924178470254956,8.657046742209632,8.904390934844193,182299.73,161883969.0,4.7141
2025-02-28,8.884603399433427,8.924178470254956,8.56800283286119,8.617471671388103,169066.77,148540226.0,4.3719
2025-03-03,8.657046742209632,8.746090651558074,8.558109065155808,8.577896600566572,94561.58,82727045.0,2.4453
2025-03-04,8.548215297450424,8.607577903682719,8.518533994334277,8.56800283286119,61097.21,52930377.0,1.5799
2025-03-05,8.577896600566572,8.577896600566572,8.399808781869687,8.459171388101984,89786.27,76649645.0,2.3218
2025-03-06,8.478958923512748,8.627365439093484,8.409702549575071,8.558109065155808,95366.44,82414062.0,2.4661
2025-03-07,8.558109065155808,8.597684135977337,8.419596317280453,8.449277620396598,71116.0,60977385.0,1.839
2025-03-10,8.478958923512748,8.587790368271953,8.409702549575071,8.518533994334277,83178.73,71326075.0,2.1509
2025-03-11,8.459171388101984,8.528427762039659,8.360233711048158,8.528427762039659,61049.14,52166172.0,1.5787
2025-03-12,8.518533994334277,8.587790368271953,8.439383852691217,8.439383852691217,65698.82,56357249.0,1.6989
2025-03-13,8.439383852691217,8.459171388101984,8.290977337110482,8.350339943342775,76095.21,64218161.0,1.9678
2025-03-14,8.340446175637393,8.528427762039659,8.320658640226629,8.498746458923511,90695.15,77392939.0,2.3453
2025-03-17,8.508640226628895,8.64715297450425,8.459171388101984,8.56800283286119,101378.32,87660267.0,2.6215
2025-03-18,8.548215297450424,8.64715297450425,8.528427762039659,8.587790368271953,61802.15,53648124.0,1.5981
2025-03-19,8.587790368271953,8.64715297450425,8.538321529745042,8.558109065155808,48183.2,41796975.0,1.246
2025-03-20,8.577896600566572,8.587790368271953,8.498746458923511,8.518533994334277,54271.81,46790753.0,1.4034
2025-03-21,8.498746458923511,8.548215297450424,8.380021246458924,8.419596317280453,79680.08,68066770.0,2.0605
2025-03-24,8.389915014164306,8.429490084985835,8.211827195467423,8.389915014164306,84433.47,71065549.0,2.1834
2025-03-25,8.389915014164306,8.399808781869687,8.25140226628895,8.340446175637393,51351.01,43174583.0,1.2529
2025-03-26,8.33055240793201,8.399808781869687,8.310764872521247,8.340446175637393,49147.95,41498786.0,1.1991
2025-03-27,8.340446175637393,8.587790368271953,8.25140226628895,8.56800283286119,117523.76,100341122.0,2.8674
2025-03-28,8.56800283286119,8.746090651558074,8.469065155807366,8.478958923512748,154012.25,134504266.0,3.7576
2025-03-31,8.419596317280453,8.478958923512748,8.122783286118981,8.172252124645892,138658.34,115935938.0,3.383
2025-04-01,8.182145892351274,8.676834277620395,8.182145892351274,8.498746458923511,172648.93,148730566.0,4.2124
2025-04-02,8.439383852691217,8.538321529745042,8.380021246458924,8.469065155807366,78125.26,66774653.00000001,1.9061
2025-04-03,8.409702549575071,8.637259206798866,8.380021246458924,8.459171388101984,98960.04,85060095.0,2.4145
2025-04-07,8.112889518413597,8.211827195467423,7.618201133144476,7.618201133144476,148182.0,116398940.0,3.6154
2025-04-08,7.667669971671388,7.796288951841359,7.360963172804532,7.519263456090651,159626.94,121558765.0,3.8946
2025-04-09,7.420325779036827,7.489582152974505,6.866274787535411,7.390644475920679,142265.44,103567343.0,3.471
2025-04-10,7.469794617563739,7.6874575070821525,7.469794617563739,7.568732294617564,86486.8,66392242.0,2.1101
2025-04-11,7.519263456090651,7.647882436260623,7.4500070821529745,7.578626062322946,66480.44,50899359.0,1.622
2025-04-14,7.6379886685552405,7.776501416430595,7.5885198300283285,7.707245042492917,72187.23,56179867.0,1.7613
2025-04-15,7.697351274787535,7.835864022662889,7.6379886685552405,7.746820113314447,58986.67,46063441.0,1.4392
2025-04-16,7.766607648725212,7.806182719546742,7.420325779036827,7.59841359773371,83113.76,63551317.0,2.0278
2025-04-17,7.489582152974505,7.657776203966005,7.489582152974505,7.608307365439093,35086.04,27022223.0,0.856
2025-04-18,7.608307365439093,7.697351274787535,7.519263456090651,7.578626062322946,38270.56,29371639.0,0.9337
2025-04-21,7.59841359773371,7.75671388101983,7.489582152974505,7.7171388101983,59225.52,45963397.0,1.445
2025-04-22,7.7171388101983,7.9644830028328615,7.67756373937677,7.915014164305949,90522.0,71472378.0,2.2086
2025-04-23,7.915014164305949,8.013951841359773,7.816076487252125,7.816076487252125,59822.81,47711351.0,1.4596
2025-04-24,7.816076487252125,7.915014164305949,7.776501416430595,7.835864022662889,44688.26,35438129.0,1.0903
2025-04-25,7.895226628895184,7.895226628895184,7.75671388101983,7.786395184135977,41817.03,33028633.0,1.0203
2025-04-28,7.766607648725212,7.786395184135977,7.6379886685552405,7.6874575070821525,42084.6,32757022.0,1.0268
2025-04-29,7.618201133144476,7.75671388101983,7.618201133144476,7.727032577903682,33713.84,26305727.0,0.8226
2025-04-30,7.776501416430595,7.994164305949008,7.727032577903682,7.736926345609065,100556.01,79903031.0,2.4534
2025-05-06,7.915014164305949,7.954589235127478,7.8259702549575065,7.905120396600567,69995.73,55862587.0,1.7078
2025-05-07,7.915014164305949,8.033739376770537,7.835864022662889,7.895226628895184,56811.91,45417849.0,1.3861
2025-05-08,7.905120396600567,7.9644830028328615,7.855651558073655,7.915014164305949,60350.94,48371835.0,1.4725
2025-05-09,7.905120396600567,7.944695467422095,7.816076487252125,7.885332861189801,51532.2,41006763.0,1.2573
2025-05-12,7.905120396600567,7.9249079320113305,7.806182719546742,7.895226628895184,49402.52,39224965.0,1.2053
2025-05-13,7.9644830028328615,8.073314447592068,7.915014164305949,7.994164305949008,73303.28,59255780.0,1.7885
2025-05-14,7.994164305949008,8.013951841359773,7.885332861189801,7.974376770538243,57581.45,46247213.0,1.4049
2025-05-15,7.974376770538243,8.033739376770537,7.934801699716713,7.984270538243626,50998.51,41204998.0,1.2443
2025-05-16,7.984270538243626,8.211827195467423,7.984270538243626,8.182145892351274,95306.84,78355011.0,2.3253
2025-05-19,8.172252124645892,8.182145892351274,8.023845609065155,8.04363314447592,75259.39,61457533.0,1.8362
2025-05-20,8.102995750708214,8.300871104815863,8.073314447592068,8.290977337110482,98756.72,82154803.0,2.4095
2025-05-21,8.261296033994334,8.380021246458924,8.241508498583569,8.281083569405098,67488.42,56698610.0,1.6466
2025-05-22,8.241508498583569,8.290977337110482,8.172252124645892,8.271189801699716,57295.65,47692097.0,1.3979
2025-05-23,8.310764872521247,8.508640226628895,8.300871104815863,8.389915014164306,129838.2,110408843.0,3.1678
2025-05-26,8.538321529745042,8.657046742209632,8.112889518413597,8.201933427762038,135530.6,112983356.0,3.3067
2025-05-27,8.152464589235127,8.360233711048158,8.142570821529745,8.340446175637393,93450.45,78218761.0,2.28
2025-05-28,8.33055240793201,8.439383852691217,8.25140226628895,8.281083569405098,61074.4,51365533.0,1.4901
2025-05-29,8.25140226628895,8.439383852691217,8.231614730878187,8.419596317280453,77444.64,65658140.0,1.8895
2025-05-30,8.389915014164306,9.260566572237959,8.389915014164306,8.953859773371105,495491.54,449408570.0,12.0892
2025-06-03,8.924178470254956,9.329822946175637,8.924178470254956,9.250672804532577,470323.73,437528868.0,11.4751
2025-06-04,9.250672804532577,9.280354107648726,9.082478753541075,9.161628895184135,271083.66,251181972.0,6.614
2025-06-05,9.211097733711048,9.250672804532577,8.963753541076487,9.033009915014164,186501.01,170320354.0,4.5503
2025-06-06,8.983541076487251,9.062691218130311,8.85492209631728,8.943966005665722,135497.92,122395363.0,3.3059
2025-06-09,8.943966005665722,9.577167138810198,8.943966005665722,9.329822946175637,321789.77,303276797.0,7.8511
2025-06-10,9.260566572237959,9.478229461756374,9.201203966005666,9.30014164305949,240266.2,226343089.0,5.8621
2025-06-11,9.319929178470254,9.448548158640227,9.1814164305949,9.240779036827195,132545.97,124264159.0,3.2339
2025-06-12,9.240779036827195,9.349610481586401,9.191310198300283,9.349610481586401,146397.11,137292736.0,3.5719
2025-06-13,9.33971671388102,9.389185552407932,9.033009915014164,9.082478753541075,154888.3,143319958.0,3.779
2025-06-16,9.082478753541075,9.151735127478753,8.953859773371105,9.013222379603398,117407.88,107150758.0,2.8646
2025-06-17,9.05279745042493,9.141841359773371,8.85492209631728,8.864815864022663,118396.95,107109289.0,2.8887
2025-06-18,8.81534702549575,8.825240793201132,8.607577903682719,8.676834277620395,105667.32,92806226.0,2.5781
2025-06-19,8.73619688385269,8.73619688385269,8.478958923512748,8.518533994334277,88458.56,76670085.0,2.1582
2025-06-20,8.48885269121813,8.56800283286119,8.459171388101984,8.508640226628895,66986.05,57578852.0,1.6344
2025-06-23,8.478958923512748,8.597684135977337,8.389915014164306,8.56800283286119,63251.92,54473597.0,1.5432
2025-06-24,8.56800283286119,8.73619688385269,8.56800283286119,8.686728045325777,87228.14,76473546.0,2.1282
2025-06-25,8.686728045325777,8.686728045325777,8.56800283286119,8.64715297450425,83423.84,72671242.0,2.0354
2025-06-26,8.64715297450425,8.657046742209632,8.48885269121813,8.538321529745042,86590.95,74742380.0,2.1127
2025-06-27,8.558109065155808,8.617471671388103,8.518533994334277,8.558109065155808,51654.9,44728758.0,1.2603
2025-06-30,8.558109065155808,8.64715297450425,8.478958923512748,8.627365439093484,66541.54,57603883.0,1.6235
2025-07-01,8.607577903682719,8.835134560906514,8.56800283286119,8.81534702549575,125029.72,110211812.0,3.0505
2025-07-02,8.805453257790369,9.122053824362606,8.785665722379603,8.835134560906514,147955.64,133667679.0,3.6099
2025-07-03,8.81534702549575,9.092372521246459,8.755984419263456,9.092372521246459,154952.78,141240203.0,3.7806
2025-07-04,9.082478753541075,9.290247875354108,9.042903682719547,9.151735127478753,150379.04,139193875.0,3.669
2025-07-07,9.191310198300283,9.250672804532577,8.934072237960338,8.963753541076487,114050.7,104401494.0,2.7827
2025-07-08,8.963753541076487,9.171522662889517,8.943966005665722,8.993434844192635,112614.72,102691986.0,2.7476
2025-07-09,8.983541076487251,9.013222379603398,8.874709631728045,8.934072237960338,82464.31,74478482.0,2.012
2025-07-10,8.953859773371105,9.191310198300283,8.904390934844193,9.131947592067988,111367.08,102266053.0,2.7172
2025-07-11,9.141841359773371,9.280354107648726,9.062691218130311,9.161628895184135,148937.18,138046857.0,3.6338
2025-07-14,9.201203966005666,9.280354107648726,9.112160056657224,9.270460339943341,105669.9,98456701.0,2.5782
2025-07-15,9.250672804532577,9.319929178470254,9.05279745042493,9.1814164305949,97607.75,90261408.0,2.3815
2025-07-16,9.151735127478753,9.319929178470254,9.122053824362606,9.310035410764872,139047.45,129792545.0,3.3925
2025-07-17,9.34,9.46,9.31,9.44,139589.28,131140774.0,3.4058
2025-07-18,9.4,9.44,9.21,9.41,117516.34,109265935.0,2.8672
2025-07-21,9.41,9.57,9.29,9.54,149200.75,141016989.0,3.6403
2025-07-22,9.6,9.68,9.43,9.5,124709.62,118916215.0,3.0427
2025-07-23,9.4,9.6,9.35,9.42,117154.58,110950306.0,2.8584
2025-07-24,9.41,9.6,9.38,9.5,132426.39,125534650.0,3.231
2025-07-25,9.55,9.75,9.49,9.54,158634.19,152608072.0,3.8704
2025-07-28,9.53,9.64,9.5,9.58,119856.03,114714120.0,2.9243
2025-07-29,9.62,10.54,9.45,10.54,480575.45,492824396.0,11.7253
2025-07-30,10.59,11.16,10.5,10.55,920933.08,994074585.0,22.4693
2025-07-31,10.52,11.61,10.4,11.61,1102029.71,1252608185.0,26.8877
2025-08-01,11.7,12.32,11.29,12.31,1141267.53,1350567465.0,27.8451
2025-08-04,11.68,12.18,11.08,11.48,961913.68,1090570635.0,23.4691
2025-08-05,11.18,11.38,10.76,10.85,668439.2,731568656.0,16.3088
2025-08-06,10.8,10.98,10.5,10.83,541299.91,577674286.0,13.2068
2025-08-07,10.7,10.92,10.43,10.43,409486.41,434194668.0,9.9908
2025-08-08,10.5,10.8,10.36,10.65,328230.71,347588052.0,8.0083
2025-08-11,10.6,11.43,10.53,11.32,550537.21,609394614.0,13.4322
2025-08-12,11.3,11.58,11.26,11.51,472396.05,540939747.0,11.5257
2025-08-13,11.36,11.56,11.26,11.42,394172.68,448765866.0,9.6172
2025-08-14,11.41,11.59,11.08,11.09,341258.42,385635803.0,8.3261
2025-08-15,11.0,11.35,10.95,11.26,266947.23,298284547.0,6.5131
2025-08-18,11.24,11.39,11.14,11.34,275759.97,311168652.0,6.7281
2025-08-19,11.34,11.94,11.28,11.53,381219.72,446016046.0,9.3011
2025-08-20,11.38,11.67,11.21,11.47,258029.72,294525357.0,6.2955
2025-08-21,11.48,11.83,11.41,11.63,283720.24,330031662.0,6.9223
2025-08-22,11.68,11.78,11.44,11.62,259295.23,300601412.0,6.3264
2025-08-25,11.6,12.4,11.46,12.26,455601.63,547596466.0,11.1159
2025-08-26,12.26,12.51,11.8,11.9,354471.65,429081160.0,8.6485
2025-08-27,11.9,11.99,11.39,11.39,278598.44,325675890.0,6.7973
2025-08-28,11.37,11.52,10.98,11.42,244393.04,274784296.0,5.9628
